date,time,gender,device,activity,country,state
7/18/2014,4:21 AM,female,desktop,0,PRT,
7/22/2014,9:49 AM,male,desktop,1,PRT,
7/28/2014,2:43 AM,female,desktop,0,PRT,
7/26/2014,1:49 PM,male,desktop,0,PRT,
7/30/2014,6:46 AM,female,desktop,1,PRT,
7/19/2014,5:32 AM,female,mobile,1,PRT,
7/30/2014,1:16 PM,male,desktop,0,PRT,
7/22/2014,1:18 PM,female,tablet,1,PRT,
7/29/2014,11:45 PM,male,mobile,1,PRT,
7/24/2014,5:32 PM,female,desktop,1,PRT,
7/27/2014,2:56 AM,female,tablet,0,PRT,
7/30/2014,11:54 PM,female,desktop,1,PRT,
7/31/2014,6:08 AM,male,tablet,1,PRT,
7/25/2014,12:16 PM,female,desktop,1,PRT,
7/28/2014,6:36 PM,female,mobile,1,PRT,
7/19/2014,1:47 PM,male,mobile,0,PRT,
7/31/2014,10:47 PM,female,mobile,1,PRT,
7/29/2014,7:54 AM,female,mobile,1,PRT,
7/31/2014,9:34 PM,female,mobile,1,PRT,
7/23/2014,8:55 AM,male,mobile,0,PRT,
7/24/2014,1:51 AM,female,desktop,0,PRT,
7/30/2014,1:20 AM,female,desktop,1,PRT,
7/30/2014,12:18 AM,female,desktop,0,PRT,
7/25/2014,7:18 PM,female,mobile,1,PRT,
7/31/2014,7:52 AM,female,desktop,1,PRT,
7/30/2014,2:08 PM,female,desktop,0,PRT,
7/28/2014,3:21 AM,male,mobile,0,PRT,
7/20/2014,3:17 PM,female,tablet,0,PRT,
7/17/2014,7:15 AM,female,tablet,0,PRT,
7/30/2014,10:14 PM,female,mobile,0,PRT,
7/29/2014,5:46 PM,female,mobile,1,PRT,
7/30/2014,5:40 AM,male,desktop,1,PRT,
7/31/2014,6:20 AM,female,tablet,0,PRT,
7/29/2014,10:40 AM,female,desktop,0,PRT,
7/24/2014,11:43 PM,female,mobile,0,PRT,
7/22/2014,10:24 AM,female,desktop,1,PRT,
7/20/2014,12:06 PM,female,mobile,0,PRT,
7/17/2014,1:47 PM,female,desktop,0,PRT,
7/24/2014,8:32 AM,male,tablet,0,PRT,
7/29/2014,5:33 AM,female,tablet,0,PRT,
7/19/2014,1:25 PM,male,tablet,1,PRT,
7/29/2014,8:05 AM,male,desktop,1,PRT,
7/26/2014,9:02 PM,male,tablet,0,PRT,
7/26/2014,9:27 PM,female,tablet,0,PRT,
7/23/2014,7:23 AM,female,desktop,0,PRT,
7/23/2014,3:58 PM,male,desktop,1,PRT,
7/19/2014,9:56 AM,male,tablet,1,PRT,
7/28/2014,9:58 AM,female,desktop,1,PRT,
7/30/2014,11:32 PM,female,desktop,1,PRT,
7/17/2014,5:14 AM,female,tablet,1,PRT,
7/26/2014,12:21 AM,female,mobile,1,PRT,
7/22/2014,10:00 AM,male,desktop,0,PRT,
7/17/2014,1:29 PM,female,tablet,0,PRT,
7/22/2014,9:41 AM,male,desktop,0,PRT,
7/23/2014,2:04 PM,male,mobile,1,PRT,
7/20/2014,6:55 PM,male,mobile,0,PRT,
7/20/2014,12:33 AM,male,mobile,1,PRT,
7/20/2014,12:23 PM,male,mobile,0,PRT,
7/30/2014,12:00 PM,male,desktop,1,PRT,
7/26/2014,9:04 AM,female,mobile,1,PRT,
7/25/2014,12:49 PM,male,desktop,0,PRT,
7/23/2014,2:54 PM,male,tablet,1,PRT,
7/24/2014,5:20 AM,female,tablet,0,PRT,
7/26/2014,3:33 PM,male,desktop,0,PRT,
7/17/2014,11:54 PM,male,desktop,0,QAT,
7/27/2014,4:52 PM,female,desktop,1,QAT,
7/19/2014,11:30 AM,male,mobile,1,QAT,
7/24/2014,5:49 PM,male,desktop,0,RCB,
7/19/2014,1:00 PM,male,desktop,1,REU,
7/24/2014,5:46 AM,male,mobile,0,RUS,
7/30/2014,7:01 PM,male,desktop,1,RUS,
7/23/2014,9:46 AM,male,tablet,0,RUS,
7/19/2014,10:21 AM,male,tablet,1,RUS,
7/24/2014,11:40 PM,male,tablet,1,RUS,
7/29/2014,4:34 PM,male,mobile,0,RUS,
7/21/2014,3:11 PM,male,mobile,1,RUS,
7/23/2014,10:38 AM,female,desktop,1,RUS,
7/18/2014,6:49 AM,male,mobile,1,RUS,
7/28/2014,5:21 AM,female,desktop,1,RUS,
7/20/2014,12:00 AM,female,tablet,0,RUS,
7/26/2014,7:05 AM,male,tablet,1,RUS,
7/22/2014,1:13 PM,female,tablet,0,RUS,
7/31/2014,11:37 AM,male,desktop,1,RUS,
7/17/2014,1:45 AM,male,tablet,0,RUS,
7/21/2014,4:08 PM,male,tablet,1,RUS,
7/25/2014,1:44 PM,female,tablet,1,RUS,
7/30/2014,7:21 AM,male,tablet,1,RUS,
7/23/2014,9:01 PM,female,tablet,1,RUS,
7/31/2014,2:49 PM,female,tablet,0,RUS,
7/24/2014,3:16 AM,male,tablet,1,RUS,
7/25/2014,6:21 AM,male,mobile,0,RUS,
7/31/2014,4:20 AM,male,mobile,0,RUS,
7/21/2014,2:45 AM,male,desktop,1,RUS,
7/28/2014,6:52 PM,male,desktop,1,RUS,
7/18/2014,2:01 PM,male,desktop,1,RUS,
7/17/2014,1:57 AM,male,tablet,1,RUS,
7/21/2014,10:36 AM,female,desktop,0,RUS,
7/19/2014,7:30 AM,female,mobile,0,RUS,
7/20/2014,6:52 AM,female,desktop,0,RUS,
7/26/2014,6:46 PM,male,mobile,0,RUS,
7/25/2014,5:43 PM,female,mobile,1,RUS,
7/29/2014,4:22 PM,female,tablet,1,RUS,
7/30/2014,3:40 AM,male,mobile,1,RUS,
7/31/2014,10:36 AM,male,mobile,1,RUS,
7/31/2014,2:35 AM,male,tablet,0,RUS,
7/24/2014,3:48 AM,female,mobile,1,RUS,
7/20/2014,5:58 PM,male,desktop,1,RUS,
7/17/2014,1:41 PM,male,desktop,1,RUS,
7/23/2014,2:35 AM,female,mobile,1,RUS,
7/19/2014,5:36 AM,male,mobile,1,RUS,
7/25/2014,9:49 AM,male,mobile,1,RUS,
7/19/2014,12:42 AM,female,tablet,0,RUS,
7/29/2014,5:55 AM,male,mobile,0,RUS,
7/21/2014,11:22 PM,male,desktop,1,RUS,
7/24/2014,10:21 AM,female,tablet,1,RUS,
7/17/2014,9:27 PM,female,desktop,0,RUS,
7/21/2014,5:32 PM,male,desktop,1,RUS,
7/19/2014,8:35 PM,male,desktop,0,RUS,
7/23/2014,5:57 AM,female,desktop,0,RUS,
7/26/2014,7:47 AM,male,mobile,0,RUS,
7/25/2014,12:56 AM,female,mobile,1,RUS,
7/21/2014,4:27 AM,male,desktop,1,RUS,
7/25/2014,9:13 PM,female,desktop,0,RUS,
7/29/2014,6:12 AM,female,tablet,0,RUS,
7/19/2014,5:46 AM,female,desktop,0,RUS,
7/18/2014,8:04 AM,female,mobile,1,RUS,
7/17/2014,3:52 AM,female,mobile,0,RUS,
7/19/2014,5:40 AM,female,mobile,0,RUS,
7/23/2014,8:36 AM,female,tablet,0,RUS,
7/18/2014,2:32 AM,female,tablet,0,RUS,
7/31/2014,5:02 AM,female,tablet,1,RUS,
7/21/2014,10:36 AM,male,mobile,1,RUS,
7/19/2014,7:50 AM,female,mobile,0,RUS,
7/28/2014,7:57 AM,female,tablet,0,RUS,
7/24/2014,12:06 AM,female,tablet,1,RUS,
7/30/2014,8:04 PM,female,mobile,1,RUS,
7/26/2014,12:00 PM,male,tablet,1,RUS,
7/20/2014,1:45 PM,female,desktop,1,RUS,
7/18/2014,9:10 AM,female,mobile,0,RUS,
7/31/2014,12:39 AM,female,mobile,1,RUS,
7/20/2014,3:14 AM,male,desktop,1,RUS,
7/27/2014,5:59 AM,female,desktop,0,RUS,
7/26/2014,9:08 AM,male,mobile,0,RUS,
7/29/2014,12:38 AM,male,tablet,1,RUS,
7/18/2014,3:00 AM,male,desktop,0,RUS,
7/27/2014,7:04 PM,male,desktop,0,RUS,
7/17/2014,10:39 PM,female,tablet,0,RUS,
7/31/2014,12:44 PM,male,desktop,1,RUS,
7/17/2014,12:53 PM,female,desktop,1,RUS,
7/31/2014,1:46 PM,male,mobile,0,RUS,
7/21/2014,6:30 AM,male,tablet,0,RUS,
7/29/2014,1:47 PM,male,tablet,0,RUS,
7/17/2014,7:50 AM,female,mobile,0,RUS,
7/20/2014,1:07 AM,female,tablet,1,RUS,
7/26/2014,2:00 PM,male,tablet,1,RUS,
7/26/2014,12:27 AM,female,tablet,0,RUS,
7/24/2014,12:02 AM,male,mobile,1,RUS,
7/24/2014,12:47 AM,female,desktop,1,RUS,
7/27/2014,3:42 AM,male,tablet,0,RUS,
7/23/2014,4:15 AM,female,mobile,0,RUS,
7/27/2014,2:26 AM,male,desktop,1,RUS,
7/26/2014,2:33 AM,female,mobile,1,RUS,
7/17/2014,12:55 AM,male,desktop,0,RUS,
7/23/2014,3:50 AM,female,desktop,1,RUS,
7/29/2014,5:54 AM,male,mobile,1,RUS,
7/29/2014,12:20 PM,female,desktop,1,RUS,
7/29/2014,11:46 PM,male,mobile,0,RUS,
7/21/2014,5:28 PM,male,tablet,0,RUS,
7/27/2014,3:02 PM,male,tablet,0,RUS,
7/20/2014,4:27 AM,female,desktop,1,RUS,
7/25/2014,1:29 AM,male,mobile,1,RUS,
7/22/2014,2:01 AM,male,mobile,0,RUS,
7/21/2014,4:12 PM,male,desktop,0,RUS,
7/20/2014,9:33 AM,female,desktop,1,RUS,
7/18/2014,6:19 PM,male,desktop,0,RUS,
7/17/2014,10:14 AM,male,desktop,0,RUS,
7/29/2014,5:51 AM,female,desktop,0,RUS,
7/29/2014,11:03 AM,female,mobile,0,RUS,
7/17/2014,9:06 PM,female,mobile,0,RUS,
7/25/2014,12:22 AM,male,tablet,0,RUS,
7/20/2014,4:21 AM,male,tablet,0,RUS,
7/24/2014,2:51 AM,female,desktop,1,RUS,
7/27/2014,3:34 PM,male,tablet,0,RUS,
7/21/2014,1:47 AM,female,desktop,1,RUS,
7/30/2014,5:23 AM,female,mobile,0,RUS,
7/25/2014,8:30 AM,male,tablet,1,RUS,
7/30/2014,1:49 AM,male,tablet,1,RUS,
7/30/2014,2:33 PM,male,mobile,0,RUS,
7/26/2014,12:29 AM,male,mobile,0,RUS,
7/18/2014,2:21 AM,male,tablet,0,RUS,
7/19/2014,4:42 PM,male,mobile,0,RUS,
7/19/2014,10:49 PM,male,tablet,0,RUS,
7/21/2014,7:26 AM,male,mobile,0,RUS,
7/19/2014,8:49 AM,male,desktop,1,RUS,
7/26/2014,4:23 AM,female,tablet,1,RUS,
7/30/2014,7:44 AM,male,desktop,0,RUS,
7/30/2014,12:04 AM,male,mobile,0,RUS,
7/19/2014,11:30 AM,female,mobile,0,RUS,
7/20/2014,5:29 PM,female,desktop,1,RUS,
7/26/2014,6:39 AM,male,mobile,1,RUS,
7/19/2014,9:00 AM,female,tablet,1,RUS,
7/28/2014,11:58 AM,female,mobile,0,RUS,
7/23/2014,1:04 AM,female,tablet,0,RUS,
7/18/2014,4:53 PM,male,desktop,1,RUS,
7/19/2014,9:32 AM,female,tablet,1,RUS,
7/23/2014,2:16 AM,male,mobile,1,RUS,
7/18/2014,12:34 AM,male,tablet,1,RUS,
7/23/2014,8:55 PM,male,tablet,0,RUS,
7/23/2014,3:27 PM,male,desktop,1,RUS,
7/28/2014,6:53 PM,female,desktop,0,RUS,
7/26/2014,8:11 PM,male,desktop,1,RUS,
7/26/2014,3:07 AM,male,mobile,1,RUS,
7/28/2014,4:01 AM,female,mobile,1,RUS,
7/21/2014,3:43 AM,male,tablet,1,RUS,
7/24/2014,7:43 PM,male,desktop,1,RUS,
7/29/2014,2:05 PM,male,desktop,1,RUS,
7/25/2014,11:39 AM,male,tablet,0,RUS,
7/25/2014,2:05 PM,female,tablet,1,RUS,
7/19/2014,2:02 AM,female,mobile,1,RUS,
7/30/2014,5:57 AM,female,tablet,1,RUS,
7/31/2014,11:51 PM,male,desktop,0,RUS,
7/29/2014,1:23 AM,female,tablet,1,RUS,
7/31/2014,12:00 PM,female,desktop,0,RUS,
7/24/2014,1:00 PM,male,desktop,1,RUS,
7/18/2014,3:41 PM,male,desktop,0,RUS,
7/18/2014,11:17 PM,male,mobile,1,RUS,
7/23/2014,4:42 AM,female,mobile,0,RUS,
7/29/2014,6:17 AM,male,desktop,1,RUS,
7/28/2014,7:54 AM,female,mobile,1,RUS,
7/30/2014,8:22 PM,male,tablet,0,RUS,
7/25/2014,8:11 PM,female,tablet,0,RUS,
7/19/2014,8:15 AM,female,mobile,1,RUS,
7/27/2014,2:05 AM,male,tablet,0,RUS,
7/25/2014,4:20 PM,female,tablet,0,RUS,
7/22/2014,8:06 PM,female,desktop,1,RUS,
7/23/2014,4:46 AM,female,tablet,1,RUS,
7/19/2014,5:21 PM,female,desktop,0,RUS,
7/23/2014,4:32 PM,female,desktop,1,RUS,
7/18/2014,6:11 PM,female,desktop,0,RUS,
7/29/2014,3:24 PM,male,tablet,1,RUS,
7/18/2014,5:03 AM,male,desktop,0,RUS,
7/20/2014,8:21 PM,male,tablet,1,RUS,
7/29/2014,12:24 PM,female,desktop,1,RUS,
7/26/2014,11:10 PM,male,mobile,1,RUS,
7/27/2014,11:11 AM,male,mobile,0,RUS,
7/29/2014,11:55 AM,female,tablet,1,RUS,
7/27/2014,2:48 PM,female,mobile,0,RUS,
7/27/2014,2:06 AM,female,tablet,0,RUS,
7/24/2014,12:34 PM,male,desktop,1,RUS,
7/26/2014,1:29 AM,male,mobile,1,RUS,
7/17/2014,2:54 PM,male,desktop,0,RUS,
7/30/2014,7:01 PM,male,tablet,1,RUS,
7/30/2014,6:40 AM,male,desktop,1,RUS,
7/22/2014,3:56 AM,male,tablet,0,RUS,
7/27/2014,6:44 PM,female,desktop,0,RUS,
7/26/2014,9:47 AM,female,tablet,1,RUS,
7/19/2014,3:21 AM,female,tablet,0,RUS,
7/21/2014,12:12 AM,male,desktop,1,RUS,
7/27/2014,1:24 AM,female,tablet,0,RUS,
7/21/2014,10:34 AM,female,tablet,1,RUS,
7/21/2014,11:46 AM,female,desktop,1,RUS,
7/27/2014,9:32 PM,male,mobile,0,RUS,
7/17/2014,7:40 PM,male,tablet,0,RUS,
7/27/2014,10:56 PM,female,desktop,1,RUS,
7/24/2014,3:31 PM,female,mobile,0,RUS,
7/17/2014,8:50 PM,male,desktop,1,RUS,
7/26/2014,1:51 PM,male,desktop,0,RUS,
7/24/2014,1:24 AM,male,tablet,0,RUS,
7/31/2014,3:40 PM,male,mobile,1,RUS,
7/22/2014,11:17 PM,female,desktop,0,RUS,
7/18/2014,12:42 PM,male,desktop,0,RUS,
7/21/2014,7:09 AM,female,tablet,0,RUS,
7/22/2014,6:09 PM,male,tablet,1,RUS,
7/24/2014,12:35 AM,female,tablet,1,RUS,
7/19/2014,2:00 PM,male,desktop,0,RUS,
7/25/2014,10:46 AM,female,mobile,0,RUS,
7/19/2014,8:27 PM,male,desktop,1,RUS,
7/20/2014,12:37 AM,female,desktop,1,RUS,
7/27/2014,6:18 AM,male,tablet,0,RUS,
7/23/2014,11:31 PM,female,tablet,0,RUS,
7/31/2014,4:32 AM,male,desktop,1,RUS,
7/28/2014,9:09 AM,male,desktop,0,RUS,
7/21/2014,12:25 PM,male,mobile,1,RUS,
7/22/2014,8:07 PM,male,tablet,1,RUS,
7/21/2014,8:08 AM,male,desktop,0,RWA,
7/26/2014,10:15 PM,male,desktop,0,RWA,
7/23/2014,11:00 PM,female,tablet,1,LCA,
7/28/2014,1:11 PM,male,desktop,1,WSM,
7/20/2014,8:07 PM,male,tablet,0,WSM,
7/26/2014,3:34 AM,male,desktop,1,SAU,
7/17/2014,12:24 AM,female,tablet,0,SAU,
7/30/2014,6:37 AM,female,mobile,0,SAU,
7/27/2014,8:13 AM,female,mobile,1,SAU,
7/25/2014,12:58 AM,male,tablet,1,SEN,
7/31/2014,2:04 AM,male,mobile,0,SRB,
7/20/2014,8:36 AM,male,tablet,0,SRB,
7/29/2014,4:45 AM,male,mobile,1,SRB,
7/25/2014,4:00 AM,male,desktop,1,SRB,
7/26/2014,12:35 AM,male,tablet,1,SRB,
7/30/2014,7:22 PM,male,desktop,0,SRB,
7/23/2014,2:25 PM,female,desktop,1,SRB,
7/25/2014,11:09 AM,female,mobile,1,SRB,
7/19/2014,7:01 PM,female,desktop,1,SRB,
7/19/2014,12:23 PM,female,mobile,1,SRB,
7/28/2014,4:10 PM,female,desktop,1,SRB,
7/22/2014,1:25 PM,female,desktop,0,SRB,
7/23/2014,9:18 AM,female,mobile,1,SRB,
7/28/2014,1:55 PM,female,mobile,1,SRB,
7/17/2014,3:31 PM,male,tablet,1,SRB,
7/31/2014,6:08 PM,female,tablet,1,SRB,
7/27/2014,1:05 PM,male,desktop,1,SRB,
7/26/2014,3:45 AM,male,desktop,1,SYC,
7/22/2014,10:59 PM,male,mobile,0,SLE,
7/30/2014,5:47 PM,female,tablet,1,SLE,
7/28/2014,11:28 AM,male,desktop,0,SLE,
7/17/2014,6:52 AM,male,tablet,1,SLE,
7/31/2014,5:27 AM,female,mobile,0,SLE,
7/24/2014,4:22 PM,female,tablet,0,SLE,
7/28/2014,9:58 AM,male,mobile,0,SVN,
7/28/2014,10:13 AM,female,tablet,0,SVN,
7/24/2014,3:51 PM,male,desktop,0,SVN,
7/25/2014,4:21 AM,female,desktop,0,SVN,
7/26/2014,2:21 PM,male,desktop,1,SVN,
7/30/2014,7:25 PM,male,mobile,1,SVN,
7/26/2014,4:01 PM,male,tablet,1,SVN,
7/18/2014,7:26 AM,female,desktop,0,SVN,
7/30/2014,1:37 PM,female,desktop,0,SVN,
7/28/2014,10:38 AM,male,mobile,0,SVN,
7/19/2014,4:57 PM,male,mobile,0,SVN,
7/24/2014,2:07 AM,female,mobile,0,SVN,
7/18/2014,2:28 AM,female,tablet,0,SVN,
7/22/2014,10:49 AM,female,mobile,1,SVN,
7/20/2014,6:30 AM,male,tablet,0,SVN,
7/22/2014,12:44 AM,female,desktop,1,SVN,
7/27/2014,9:30 AM,male,desktop,0,SOM,
7/30/2014,3:52 AM,female,tablet,1,ZAF,
7/25/2014,8:02 AM,male,mobile,0,ZAF,
7/23/2014,4:41 AM,female,desktop,0,ZAF,
7/30/2014,11:28 PM,male,desktop,0,ZAF,
7/27/2014,7:14 AM,male,tablet,0,ZAF,
7/17/2014,9:07 AM,male,tablet,0,ZAF,
7/31/2014,4:45 PM,male,tablet,0,ZAF,
7/20/2014,11:36 PM,female,mobile,0,ZAF,
7/19/2014,8:41 AM,male,tablet,1,ZAF,
7/21/2014,4:37 PM,female,desktop,1,ZAF,
7/22/2014,6:15 AM,female,desktop,1,ZAF,
7/26/2014,11:51 PM,male,desktop,1,ZAF,
7/25/2014,12:03 AM,male,tablet,1,ZAF,
7/27/2014,7:31 AM,male,tablet,0,ZAF,
7/22/2014,2:51 PM,female,tablet,0,ZAF,
7/27/2014,10:10 AM,male,desktop,1,ZAF,
7/17/2014,1:09 PM,female,tablet,1,ZAF,
7/29/2014,10:35 AM,male,tablet,1,ZAF,
7/18/2014,4:07 PM,male,mobile,1,ZAF,
7/31/2014,12:10 AM,male,desktop,1,ZAF,
7/21/2014,11:37 AM,female,tablet,0,ZAF,
7/25/2014,10:08 AM,male,mobile,1,ZAF,
7/29/2014,9:23 PM,female,desktop,1,ZAF,
7/26/2014,4:06 AM,male,mobile,1,ZAF,
7/20/2014,1:56 PM,male,mobile,1,KOR,
7/28/2014,3:48 PM,female,mobile,0,KOR,
7/26/2014,3:09 AM,male,desktop,1,KOR,
7/18/2014,6:45 PM,female,tablet,0,KOR,
7/23/2014,5:32 PM,male,mobile,0,KOR,
7/20/2014,10:03 AM,female,tablet,0,KOR,
7/20/2014,12:42 PM,male,desktop,0,KOR,
7/18/2014,11:19 PM,male,desktop,0,KOR,
7/19/2014,7:40 AM,male,mobile,0,KOR,
7/28/2014,12:51 PM,male,tablet,1,KOR,
7/27/2014,7:32 PM,male,tablet,1,ESP,
7/26/2014,7:43 AM,female,desktop,0,ESP,
7/27/2014,9:06 AM,male,desktop,1,ESP,
7/18/2014,3:52 AM,female,tablet,1,ESP,
7/25/2014,7:17 PM,male,mobile,0,ESP,
7/20/2014,11:03 PM,male,tablet,1,ESP,
7/26/2014,3:42 PM,female,desktop,0,ESP,
7/24/2014,2:58 PM,female,desktop,1,LKA,
7/25/2014,9:08 AM,male,desktop,1,LKA,
7/19/2014,12:38 AM,female,tablet,0,LKA,
7/28/2014,11:32 AM,female,desktop,1,LKA,
7/29/2014,12:41 AM,male,mobile,1,LKA,
7/26/2014,3:19 AM,female,mobile,1,LKA,
7/17/2014,12:56 AM,female,tablet,0,LKA,
7/23/2014,10:50 AM,male,desktop,1,LKA,
7/27/2014,7:27 PM,female,tablet,0,SDN,
7/18/2014,3:12 AM,male,mobile,1,SUR,
7/29/2014,4:24 AM,female,tablet,0,SWE,
7/26/2014,9:54 AM,female,tablet,0,SWE,
7/28/2014,8:26 AM,female,desktop,1,SWE,
7/23/2014,11:56 AM,female,tablet,0,SWE,
7/23/2014,11:40 PM,female,desktop,0,SWE,
7/26/2014,6:53 PM,female,mobile,0,SWE,
7/17/2014,6:25 PM,female,tablet,0,SWE,
7/17/2014,4:13 AM,female,tablet,1,SWE,
7/29/2014,8:19 PM,female,desktop,1,SWE,
7/26/2014,1:46 AM,female,mobile,0,SWE,
7/22/2014,2:26 AM,female,tablet,1,SWE,
7/28/2014,5:20 AM,male,mobile,1,SWE,
7/27/2014,11:07 PM,female,desktop,1,SWE,
7/30/2014,4:43 PM,female,mobile,0,SWE,
7/17/2014,4:59 AM,female,tablet,0,SWE,
7/20/2014,10:01 AM,male,mobile,0,SWE,
7/26/2014,5:54 PM,male,mobile,1,SWE,
7/29/2014,2:28 PM,male,mobile,0,SWE,
7/31/2014,12:30 AM,female,mobile,0,SWE,
7/19/2014,3:39 AM,female,tablet,1,SWE,
7/31/2014,7:20 PM,female,tablet,1,SWE,
7/21/2014,11:22 PM,female,tablet,1,SWE,
7/24/2014,5:19 AM,male,desktop,1,SWE,
7/27/2014,11:00 AM,male,tablet,1,SWE,
7/26/2014,12:50 PM,female,tablet,0,SWE,
7/18/2014,8:18 PM,male,mobile,0,SWE,
7/17/2014,9:55 AM,female,mobile,1,SWE,
7/18/2014,4:01 PM,female,mobile,1,SWE,
7/20/2014,8:55 PM,female,mobile,1,SWE,
7/20/2014,3:02 PM,male,desktop,0,SWE,
7/23/2014,12:20 AM,female,tablet,1,SWE,
7/24/2014,11:14 PM,female,mobile,1,SWE,
7/29/2014,9:58 PM,male,tablet,1,SWE,
7/31/2014,6:09 PM,female,tablet,1,SWE,
7/29/2014,4:11 AM,female,tablet,0,SWE,
7/24/2014,6:20 PM,male,tablet,1,SWE,
7/24/2014,6:21 PM,female,mobile,0,SWE,
7/20/2014,11:59 AM,female,mobile,0,SWE,
7/25/2014,6:01 AM,male,tablet,0,SWE,
7/20/2014,11:01 AM,male,mobile,0,SWE,
7/30/2014,12:09 PM,female,mobile,1,SWE,
7/26/2014,12:31 AM,male,tablet,0,SWE,
7/27/2014,12:54 PM,female,tablet,0,SWE,
7/22/2014,10:39 AM,male,tablet,1,SWE,
7/25/2014,6:53 AM,female,tablet,1,SWE,
7/18/2014,7:00 AM,female,mobile,0,SWE,
7/24/2014,7:09 AM,female,desktop,0,SWE,
7/20/2014,9:39 AM,male,mobile,0,SWE,
7/31/2014,10:06 AM,female,tablet,0,SWE,
7/22/2014,5:28 PM,female,tablet,1,SWE,
7/21/2014,7:41 AM,female,tablet,1,SWE,
7/26/2014,3:50 AM,male,tablet,1,SWE,
7/23/2014,12:04 AM,male,tablet,1,SWE,
7/31/2014,11:28 AM,male,tablet,1,SWE,
7/19/2014,9:35 PM,male,desktop,1,SWE,
7/23/2014,1:00 PM,male,desktop,0,SWE,
7/20/2014,9:09 AM,male,mobile,1,SWE,
7/27/2014,3:43 PM,female,mobile,1,SWE,
7/26/2014,12:31 AM,male,tablet,0,SWE,
7/27/2014,6:26 PM,male,mobile,0,SWE,
7/30/2014,7:11 PM,female,tablet,1,SWE,
7/29/2014,12:32 PM,male,tablet,0,SWE,
7/17/2014,5:05 AM,female,desktop,0,SWE,
7/22/2014,5:08 AM,female,mobile,0,SWE,
7/31/2014,8:59 AM,male,tablet,0,SWE,
7/20/2014,7:47 PM,male,tablet,1,SWE,
7/21/2014,7:57 PM,male,desktop,1,SWE,
7/20/2014,12:52 AM,female,desktop,0,SWE,
7/28/2014,6:50 PM,female,tablet,1,SWE,
7/29/2014,1:05 AM,male,desktop,1,SWE,
7/21/2014,9:50 AM,male,tablet,1,SWE,
7/24/2014,2:17 PM,male,tablet,1,SWE,
7/29/2014,6:32 AM,female,desktop,0,SWE,
7/20/2014,12:32 AM,female,mobile,0,SWE,
7/27/2014,3:19 AM,male,tablet,1,SWE,
7/26/2014,11:14 PM,male,mobile,0,SWE,
7/29/2014,11:18 AM,male,desktop,1,SWE,
7/18/2014,1:16 AM,female,desktop,0,SWE,
7/25/2014,6:04 AM,female,mobile,0,SWE,
7/20/2014,3:20 PM,male,tablet,0,SWE,
7/30/2014,7:01 PM,male,mobile,1,SWE,
7/23/2014,12:23 AM,female,desktop,0,SWE,
7/19/2014,7:34 PM,male,mobile,1,SWE,
7/31/2014,9:52 PM,male,desktop,0,SWE,
7/20/2014,11:18 AM,female,desktop,1,SWE,
7/24/2014,11:40 AM,male,desktop,1,SWE,
7/17/2014,11:35 PM,male,tablet,0,SWE,
7/21/2014,5:07 AM,female,desktop,0,SWE,
7/30/2014,5:49 AM,female,tablet,1,SWE,
7/21/2014,3:43 PM,female,tablet,1,SWE,
7/29/2014,2:29 PM,male,mobile,1,SWE,
7/18/2014,5:08 AM,male,tablet,1,SWE,
7/31/2014,12:29 PM,female,desktop,0,SWE,
7/17/2014,3:14 AM,male,mobile,1,SWE,
7/28/2014,1:30 PM,male,desktop,0,SWE,
7/25/2014,8:15 AM,male,tablet,1,SWE,
7/23/2014,11:28 AM,female,tablet,0,SWE,
7/25/2014,11:49 AM,female,tablet,0,SWE,
7/29/2014,7:56 AM,male,desktop,1,SWE,
7/25/2014,1:36 AM,male,desktop,0,SWE,
7/17/2014,10:47 AM,female,mobile,1,SWE,
7/26/2014,8:30 AM,female,tablet,1,SWE,
7/18/2014,2:09 PM,female,tablet,0,SWE,
7/23/2014,4:23 AM,male,tablet,0,SWE,
7/20/2014,4:34 AM,female,tablet,0,SWE,
7/27/2014,7:25 PM,female,desktop,0,SWE,
7/20/2014,2:28 PM,female,tablet,0,SWE,
7/22/2014,11:54 AM,male,tablet,0,SWE,
7/19/2014,10:53 PM,male,mobile,1,SWE,
7/30/2014,4:07 AM,female,desktop,1,SWE,
7/18/2014,2:49 AM,female,desktop,1,SWE,
7/19/2014,6:02 PM,female,mobile,0,SWE,
7/20/2014,9:19 AM,female,desktop,0,SWE,
7/22/2014,6:22 AM,female,desktop,1,SWE,
7/20/2014,12:28 AM,male,tablet,1,SWE,
7/20/2014,6:17 AM,female,tablet,1,CHE,
7/18/2014,2:00 AM,male,mobile,1,CHE,
7/24/2014,11:45 AM,male,mobile,0,SYR,
7/31/2014,12:07 AM,female,tablet,1,SYR,
7/17/2014,1:12 AM,male,mobile,1,SYR,
7/19/2014,4:03 AM,male,tablet,1,SYR,
7/27/2014,12:31 PM,male,mobile,0,SYR,
7/27/2014,11:14 PM,female,tablet,1,SYR,
7/30/2014,8:14 PM,female,tablet,0,SYR,
7/29/2014,9:17 AM,female,mobile,1,SYR,
7/21/2014,2:55 AM,female,tablet,0,SYR,
7/19/2014,12:24 PM,male,tablet,1,SYR,
7/29/2014,6:06 AM,male,desktop,0,SYR,
7/18/2014,6:12 PM,male,mobile,1,SYR,
7/26/2014,12:46 AM,female,tablet,0,SYR,
7/19/2014,4:01 PM,female,tablet,1,SYR,
